"id_componente";"codigo";"nome";"ch_total";"equivalencia";"pre_requisito";"co_requisito"
"20061";"EDU0116";"PRINCIPIOS E METODOS DE ADMINISTRACAO ESCOLAR";"90";"";"( ( ADM0001 ) ) ";""
"20062";"ADM0033";"ORGANIZACAO E METODOS";"90";"( CSH0037 OU ADM0401 OU ADM0012 ) ";"( ( ADM0001 ) E ( ADM0002 ) ) ";""
"20063";"ADM0047";"ADMINISTRACAO DE VENDAS";"60";"( CSH0023 ) ";"( ( ADM0001 ) E ( ADM0036 ) ) ";""
"20064";"ADM0003";"ADMINISTRACAO DE PESSOAL";"75";"( CSH0103 ) OU ( ADM0101 E ADM0102 ) OU ( ADM0541 E ADM0542 ) ";"( ( ADM0001 ) OU ( ADM0501 ) ) ";""
"20065";"ADM0029";"ESTRATEGIA EMPRESARIAL";"60";"";"( ( ADM0001 OU ADM0017 ) ) ";""
"20066";"ADM0401";"ORGANIZACAO E METODOS I";"60";"( CSH0039 ) OU ( ADM0504 ) OU ( ADM0012 ) OU ( ADM0033 ) ";"( ( ADM0001 OU ADM0202 ) ) ";""
"20067";"ADM0005";"ADMINISTRACAO FINANCEIRA E ORCAMENTARIA";"60";"( ADM0403 ) ";"( ( ADM0001 OU CON0101 ) ) ";""
"20068";"ADM0408";"ADMINISTRACAO DE NOVOS NEGOCIOS";"60";"( CSH0030 ) OU ( ADM0523 ) ";"( ( ADM0002 OU ADM0202 ) ) ";""
"20069";"ADM0409";"ADMINISTRACAO DE PEQUENAS EMPRESAS";"60";"( CSH0031 ) ";"( ( ADM0002 OU ADM0202 ) ) ";""
"20070";"ADM0007";"PLANEJAMENTO GOVERNAMENTAL";"60";"";"( ( ADM0005 ) ) ";""
"20071";"ADM0010";"ORCAMENTO EMPRESARIAL";"60";"( ADM0404 ) ";"( ( ADM0005 OU CON0102 ) ) ";""
"20072";"ADM0009";"ADMINISTRACAO DA PRODUCAO II";"60";"( CSH0110 ) OU ( ADM0425 ) OU ( CSH0017 ) ";"( ( ADM0008 ) ) ";""
"20074";"ADM0030";"COMUNICACOES ADMINISTRATIVAS";"60";"";"( ( ADM0012 ) ) ";""
"20075";"CIN0010";"PLANEJ. DE BIBLIOTECA E SERVICO DE INFORMACAO";"60";"( CIN0116 ) ";"( ( ADM0012 ) ) ";""
"20076";"CSH0074";"DESENVOLVIMENTO GERENCIAL E INTERPESSOAL";"60";"( ADM0103 ) ";"";""
"20077";"CSH0075";"CONFLITO E NEGOCIACAO NO TRABALHO";"60";"( ADM0104 ) ";"";""
"20078";"ADM0046";"COMUNICACOES ADMINISTRATIVAS";"60";"( CSH0035 ) ";"( ( ADM0033 ) ) ";""
"20079";"ADM0035";"ADMINISTRACAO FINANCEIRA E ORCAMENTARIA II";"60";"( CSH0019 OU ADM0416 ) ";"( ( ADM0034 ) ) ";""
"20080";"CSH0021";"ADMINISTRACAO FINANCEIRA II";"60";"( ADM0416 ) ";"";""
"20081";"ADM0038";"ORGANIZACAO INTERNACIONAL DO COMERCIO";"60";"( CSH0041 ) ";"( ( ADM0035 ) ) ";""
"20082";"ADM0043";"ORCAMENTO EMPRESARIAL";"60";"( CSH0058 ) OU ( ADM0404 ) OU ( CSH0059 ) ";"( ( ADM0035 ) ) ";""
"20083";"ADM0417";"MERCADO DE CAPITAIS";"60";"( CSH0048 ) OU ( ADM0510 ) ";"( ( ADM0035 OU ADM0416 ) ) ";""
"20084";"ADM0037";"MERCADOLOGIA II";"60";"( CSH0051 ) OU ( ADM0309 ) ";"( ( ADM0036 ) ) ";""
"20085";"ADM0042";"ESTRATEGIA EMPRESARIAL";"60";"( CSH0057 ) OU ( ADM0512 ) OU ( ADM0207 ) ";"( ( ADM0041 ) ) ";""
"20086";"CSH0026";"ADMINISTRACAO DA INFORMACAO";"60";"( ADM0304 ) OU ( ADM0506 ) OU ( CSH5164 ) ";"";""
"20087";"ADM0102";"RECURSOS HUMANOS II";"60";"( CSH0068 OU ADM0542 OU ADM0003 OU ADM0032 ) ";"( ( ADM0101 ) ) ";""
"20088";"ADM0107";"RELACOES HUMANAS NA ORGANIZACAO";"60";"( CSH0070 ) ";"( ( ADM0101 ) ) ";""
"20091";"ADM0108";"GESTAO E LIDERANCA";"60";"( CSH0077 ) ";"( ( ADM0102 ) ) ";""
"20092";"ADM0105";"ETICA PROFISSIONAL";"30";"( CSH0080 ) OU ( ADM0517 ) ";"( ( ADM0102 ) ) ";""
"20093";"ADM0202";"TEORIA GERAL DA ADMINISTRACAO II";"60";"( CSH0008 ) OU ( ADM0503 ) OU ( ADM0002 ) ";"( ( ADM0201 ) ) ";""
"20094";"CSH0008";"TEORIA GERAL DA ADMINISTRACAO II";"60";"( ADM0202 ) ";"";""
"20095";"ADM0411";"PLANEJAMENTO TURISTICO I (PLANEJAMENTO ECONOMICO)";"60";"( CSH0062 ) ";"( ( ADM0202 ) ) ";""
"20096";"ADM0101";"RECURSOS HUMANOS I";"60";"( CSH0067 OU ADM0541 OU ADM0003 OU ADM0032 ) ";"( ( ADM0202 ) ) ";""
"20097";"ADM0414";"GESTAO HOTELEIRA";"60";"( CSH0079 ) ";"( ( ADM0202 ) ) ";""
"20098";"ADM0304";"ADMINISTRACAO DA INFORMACAO";"60";"( CSH0026 ) OU ( ADM0506 ) OU ( ADM0006 ) ";"( ( ADM0202 ) OU ( ADM0002 ) ) ";""
"20099";"ADM0402";"RECURSOS MATERIAIS E PATRIMONIAIS I";"60";"( CSH0071 ) OU ( ADM0505 ) OU ( ADM0004 ) OU ( ADM0040 ) ";"( ( ADM0202 OU ADM0002 ) ) ";""
"20100";"CSH0067";"RECURSOS HUMANOS I";"60";"( ADM0101 ) OU ( ADM0541 ) ";"";""
"20101";"ADM0207";"ESTRATEGIA EMPRESARIAL";"60";"( ADM0512 ) OU ( ADM0042 ) ";"( ( ADM0206 ) ) ";""
"20102";"ADM0413";"MARKETING TURISTICO";"60";"( CSH0053 ) ";"( ( ADM0301 ) ) ";""
"20103";"ADM0309";"ANALISE E PLANEJAMENTO MERCADOLOGICO";"60";"( CSH0045 ) OU ( ADM0037 ) OU ( ADM0048 ) OU ( ADM0060 ) ";"( ( ADM0301 OU ADM0307 ) ) ";""
"20104";"ADM0303";"MICROINFORMATICA NA EMPRESA";"60";"( CSH0066 ) ";"( ( ADM0302 ) OU ( ADM0502 ) ) ";""
"20105";"ADM0310";"ADMINISTRACAO DA INFORMATICA NA EMPRESA";"60";"( CSH0027 ) OU ( ADM0511 ) ";"( ( ADM0304 ) ) ";""
"20107";"ADM0205";"TOPICOS DE INF. E SOCIEDADE";"60";"( CSH0083 ) ";"( ( ADM0310 ) ) ";""
"20108";"ADM0405";"ORGANIZACAO E METODOS II";"60";"( CSH0040 ) ";"( ( ADM0401 ) ) ";""
"20109";"ADM0406";"RECURSOS MATERIAIS E PATRIMONIAIS II";"60";"( CSH0072 ) ";"( ( ADM0402 ) ) ";""
"20110";"ADM0416";"ADMINISTRACAO FINANCEIRA II";"60";"( CSH0021 ) OU ( ADM0035 ) ";"( ADM0403 OU CON3405 OU CON0013 ) ";""
"20111";"ADM0521";"MERCADO FUTURO E DE OPCOES";"60";"";"( ( ADM0403 ) ) ";""
"20112";"ADM0525";"JOGOS DE EMPRESAS";"30";"";"";""
"20113";"ADM0404";"ORCAMENTO EMPRESARIAL";"60";"";"( ADM0403 ) OU ( CSH0020 ) OU ( ADM0005 ) OU ( ADM0034 ) OU ( CON0223 ) ";""
"20114";"ADM0113";"COMUNICACOES ADMINISTRATIVAS";"60";"( CSH0034 ) ";"( ( ADM0405 ) ) ";""
"20115";"ADM0412";"PLANEJAMENTO TURISTICO II (PLANEJAMENTO FISICO)";"60";"( CSH0063 ) ";"( ( ADM0411 ) ) ";""
"20116";"ADM0418";"PRATICA DE ENGENHARIA ECONOMICA";"60";"( CSH0084 ) ";"( ( ADM0416 ) ) ";""
"20117";"ADM0425";"ADMINISTRACAO DA PRODUCAO II";"60";"";"( ( ADM0424 ) ) ";""
"20118";"ADM0511";"ADMINISTRACAO DA INFORMACAO II";"60";"( ADM0310 ) OU ( ADM0059 ) ";"( ( ADM0506 OU ADM0304 ) ) ";""
"20120";"ADM0542";"GESTAO DE PESSOAS II";"60";"";"( ( ADM0541 ) ) ";""
"20122";"ADM0103";"DESENVOLVIMENTO GERENCIAL E INTERPESSOAL";"60";"( CSH0074 ) ";"";""
"20123";"AGP0005";"ZOOTECNICA ESPECIAL";"75";"";"( ( AGP0001 ) ) ";""
"20124";"AGP0003";"HORTICULTURA E FRUTICULTURA";"75";"";"( ( AGP0004 ) ) ";""
"20125";"AGP0007";"AGRICULTURA ESPECIAL";"75";"";"( ( AGP0004 ) ) ";""
"20127";"AGP0011";"CHEFIA E GERENCIA COOPERATIVAS";"60";"";"( ( AGP0012 ) E ( ADM0001 ) ) ";""
"20128";"AGP0015";"ADMINISTRACAO DE EMPRESA RURAL II";"60";"";"( ( AGP0014 ) ) ";""
"20129";"AGP0116";"AVICULTURA";"120";"";"( ( AGP0102 ) E ( AGP0103 ) ) ";""
"20130";"AGP0118";"SUINOCULTURA";"120";"";"( ( AGP0102 ) E ( AGP0103 ) ) ";""
"20131";"AGP0119";"EQUIDEOCULTURA";"120";"";"( ( AGP0102 ) E ( AGP0103 ) ) ";""
"20132";"AGP0113";"CAPRINO E OVINOCULTURA";"120";"";"( ( AGP0102 ) E ( AGP0108 ) ) ";""
"20133";"AGP0114";"BOVINOCULTURA DE CORTE";"120";"";"( ( AGP0102 ) E ( AGP0108 ) ) ";""
"20134";"AGP0115";"BOVINOCULTURA DE LEITE";"120";"";"( ( AGP0102 ) E ( AGP0108 ) ) ";""
"20135";"AGP0108";"ALIMENTOS E ALIMENTACAO II";"60";"( AGP0214 ) ";"( ( AGP0103 ) ) ";""
"20137";"AGP0205";"MANEJO, CONSERVACAO E FERTILIZACAO DO SOLO";"60";"( ZOO0301 ) ";"( ( AGP0201 ) ) ";""
"20138";"AGP0227";"FISIOLOGIA TEC.REPROD.ANIMAL";"90";"( ZOO0310 ) ";"( ( AGP0202 ) E ( AGP0203 ) ) ";""
"20139";"AGP0214";"NUTRICAO DE NAO RUMINANTES";"60";"( ZOO0307 ) ";"( ( AGP0202 OU ZOO0304 ) E ( AGP0203 E DBQ0009 ) ) ";""
"20140";"AGP0224";"BOVINOCULTURA DE LEITE";"75";"( AGP0115 OU ZOO0463 ) ";"( ( AGP0203 ) ) ";"( ( AGP0220 ) ) "
"20141";"AGP0223";"AVICULTURA I";"75";"( ZOO0467 ) ";"( ( AGP0203 ) ) ";"( ( AGP0214 ) ) "
"20142";"AGP0225";"EQUIDEOCULTURA";"60";"( ZOO0468 ) ";"( ( AGP0203 ) ) ";"( ( AGP0214 ) ) "
"20143";"AGP0232";"SUINOCULTURA";"60";"( ZOO0469 ) ";"( ( AGP0203 ) ) ";"( ( AGP0214 ) ) "
"20144";"AGP0217";"BOVINOCULTURA DE CORTE";"75";"( ZOO0462 ) ";"( ( AGP0203 ) ) ";"( ( AGP0220 ) ) "
"20145";"AGP0210";"ALIMENTOS E ALIMENTACAO";"60";"( ZOO0306 ) ";"( ( AGP0203 ) ) ";""
"20146";"AGP0211";"PARASITOLOGIA APLICADA A ZOOTECNIA";"60";"( ZOO0312 ) ";"( ( AGP0203 ) ) ";""
"20147";"AGP0216";"HIGIENE E PROFILAXIA ZOOTECNICA";"60";"( ZOO0312 ) ";"( ( AGP0203 ) ) ";""
"20148";"AGP0229";"ORG.DE EXP.E JULG.DE ANIMAIS";"90";"( ZOO0466 ) ";"( ( AGP0203 ) ) ";""
"20149";"AGP0231";"CARNES E TIPIF.DE CARCACAS";"60";"( ZOO0464 ) ";"( ( AGP0203 ) ) ";""
"20150";"AGP0220";"NUTRICAO DE RUMINANTES";"60";"( ZOO0306 ) ";"( ( AGP0202 OU ZOO0304 ) E ( AGP0203 ) E ( DBQ0009 ) ) ";""
"20151";"AGP0099";"CUNICULTURA";"60";"";"( ( AGP0203 ) E ( AGP0208 ) ) ";""
"20152";"AGP0228";"APICULTURA";"60";"( ZOO0401 ) ";"( ( AGP0203 ) E ( AGP0208 OU ZOO0302 ) ) ";""
"20153";"AGP0093";"BUBALINOCULTURA";"45";"( ZOO0408 ) ";"( ( AGP0203 ) E ( AGP0208 ) E ( AGP0220 ) ) ";""
"20154";"AGP0213";"FORRAGICULTURA I";"60";"( ZOO0305 ) ";"( ( AGP0203 ) E ( AGP0209 ) ) ";""
"20155";"AGP0230";"CAPRINO E OVINOCULTURA";"75";"( ZOO0410 ) ";"( ( AGP0203 ) E ( AGP0220 ) ) ";""
"20156";"AGP0221";"TEC.DE PROD.DE ORIGEM ANIMAL";"75";"( ZOO0315 ) ";"( ( AGP0203 ) E ( DMP0005 ) ) ";""
"20157";"AGP0208";"BIOCLIMATOLOGIA ANIMAL";"60";"( ZOO0302 ) ";"( AGP0204 ) ";""
"20158";"AGP0222";"ADMINISTRACAO RURAL";"60";"( AGP0014 OU ZOO0314 ) ";"( ( AGP0206 ) ) ";""
"20159";"AGP0098";"SERICICULTURA";"60";"";"( ( AGP0208 ) ) ";""
"20160";"DOL0033";"PISCICULTURA";"45";"";"( ( AGP0208 ) ) ";""
"20161";"AGP0097";"RANICULTURA";"45";"( ZOO0454 ) ";"( ( AGP0208 ) E ( AGP0214 ) ) ";""
"20163";"AGP0218";"PRAGAS E DOENCAS PLANT.FORRAG.";"45";"( ZOO0451 ) ";"( ( AGP0213 ) ) ";""
"20164";"AGP0219";"FORRAGICULTURA II";"60";"( ZOO0309 ) ";"( AGP0213 OU ZOO0305 ) ";""
"20165";"AGP0094";"FORMULACAO DE RACOES";"60";"( ZOO0429 ) ";"( ( AGP0214 ) E ( AGP0220 ) ) ";""
"20166";"AGP0018";"GESTÃO AGROINDUSTRIAL";"60";"";"( ( AGP0222 ) ) ";""
"20167";"AGP0020";"PLANEJAMENTO ESTRATÉGICO DA PRODUÇÃO AGROPECUÁRIA";"60";"";"( ( AGP0222 ) ) ";""
"20168";"AGP0092";"AVICULTURA II";"45";"";"( ( AGP0223 ) ) ";""
"20169";"GEO0006";"DESENHO GEOLOGICO";"45";"";"( ( ARQ0001 ) ) ";""
"20170";"ARQ0003";"DESENHO ARQUITETONICO I";"60";"( CIV0304 ) ";"( ( ARQ0001 ) E ( ARQ0002 ) ) ";""
"20171";"ARQ0204";"PLASTICA I";"60";"";"( ( ARQ0001 ) E ( ARQ0202 ) ) ";""
"20172";"GEO0052";"DESENHO GEOLOGICO";"60";"( GEO0302 ) ";"( ( ARQ0001 ) E ( GEO0051 ) ) ";""
"20173";"AGP0212";"INSTALACOES ZOOTECNICAS";"60";"( ZOO0308 ) ";"( ( ARQ0002 ) E ( AGP0203 ) ) ";""
"20174";"MEQ0005";"DESENHO DE MAQUINAS";"60";"";"( ( ARQ0002 ) E ( ARQ0001 ) ) ";""
"20175";"ELE0019";"DESENHO DE SISTEMAS ELETRICOS";"60";"( ELE0334 ) ";"( ( ARQ0002 ) E ( ELE0004 ) ) ";""
"20176";"CIV0007";"TOPOGRAFIA";"120";"( GEO0302 ) OU ( CIV0305 ) ";"( ( ARQ0002 OU ARQ0001 ) ) ";""
"20177";"ARQ0004";"PRINCIPIOS DE ARQUITETURA E URBANISMO";"60";"";"( ( ARQ0003 ) ) ";""
"20179";"CIV0040";"PROJETO DE ESTRUTURAS";"60";"";"( ( ARQ0003 ) E ( CIV0005 ) ) ";""
"20180";"MEC0354";"DESENHO TECNICO MECANICO";"60";"( ARQ0002 ) OU ( DEM0101 ) ";"( ( ARQ0031 OU ARQ0001 ) E ( MEC0300 OU TEX0100 ) ) ";""
"20181";"ARQ0113";"ARQUITETURA DE INTERIORES 02";"60";"";"( ( ARQ0112 ) ) ";""
"20182";"ARQ0128";"ARQUITETURA DE INTERIORES 02";"60";"( ARQ0251 ) ";"( ( ARQ0127 ) ) ";""
"20183";"ARQ0184";"PESQUISA APLIC. A ARQUITETURA E AO URBANISMO 02";"45";"( ARQ0269 ) ";"( ( ARQ0183 ) ) ";""
"20184";"ARQ0200";"ESTETICA E ARTES NO BRASIL";"60";"";"( ( ARQ0201 ) ) ";""
"20185";"ARQ0220";"HISTORIA DA ARQUITETURA I";"60";"";"( ( ARQ0201 ) ) ";""
"20186";"ARQ0203";"DESENHO ARQUITETONICO II";"90";"";"( ( ARQ0202 ) ) ";""
"20187";"ARQ0206";"PLANEJAMENTO ARQUITETONICO I";"90";"";"( ( ARQ0203 ) ) ";""
"20188";"CIV0101";"MATERIAIS E PROCESSOS CONSTRUTIVOS I";"60";"";"( ( ARQ0203 ) ) ";""
"20189";"ARQ0205";"PLASTICA II";"90";"";"( ( ARQ0204 ) ) ";""
"20190";"ARQ0231";"AMBIENTACAO";"120";"";"( ( ARQ0205 ) ) ";""
"20191";"ARQ0207";"PLANEJAMENTO ARQUITETONICO II";"90";"";"( ( ARQ0206 ) ) ";""
"20192";"ARQ0208";"PLANEJAMENTO ARQUITETONICO III";"90";"";"( ( ARQ0207 ) ) ";""
"20193";"ARQ0226";"HIGIENE DA HABITACAO I";"60";"";"( ( ARQ0207 ) ) ";""
"20194";"ARQ0230";"INSTALACOES E EQUIPAMENTOS";"90";"";"( ( ARQ0207 ) ) ";""
"20195";"ARQ0209";"PLANEJAMENTO ARQUITETONICO IV";"120";"";"( ( ARQ0208 ) ) ";""
"20196";"ARQ0210";"PLANEJAMENTO ARQUITETONICO V";"120";"";"( ( ARQ0209 ) ) ";""
"20197";"ARQ0211";"PLANEJAMENTO ARQUITETONICO VI";"120";"";"( ( ARQ0210 ) ) ";""
"20198";"ARQ0216";"PLANEJAMENTO URBANO E REGIONAL I";"180";"";"( ( ARQ0210 ) ) ";""
"20199";"ARQ0212";"PLANEJAMENTO ARQUITETONICO VII";"180";"";"( ( ARQ0211 ) ) ";""
"20200";"ARQ0221";"PLANEJ URB E REGIONAL II";"120";"";"( ( ARQ0216 ) ) ";""
"20201";"ARQ0223";"HISTORIA DA ARQUITETURA II";"60";"";"( ( ARQ0220 ) ) ";""
"20202";"ARQ0224";"HISTORIA DA ARQUITETURA III";"60";"";"( ( ARQ0223 ) ) ";""
"20203";"ARQ0233";"TEORIA DA ARQUITETURA";"60";"";"( ( ARQ0223 ) ) ";""
"20204";"ARQ0229";"HISTORIA DA ARQUITETURA IV";"60";"";"( ( ARQ0224 ) ) ";""
"20205";"ARQ0227";"HIGIENE DA HABITACAO II";"60";"";"( ( ARQ0226 ) ) ";""
"20206";"ARQ0251";"ARQUITETURA DE INTERIORES II";"60";"( ARQ0128 ) ";"( ( ARQ0250 ) ) ";""
"20207";"ARQ0269";"PESQUISA APLICADA A ARQUITETURA E URBANISMO 02";"45";"( ARQ0184 ) ";"( ( ARQ0268 ) ) ";""
"20208";"ARQ0431";"PERSPECTIVA E SOMBRA";"60";"( ARQ0331 ) OU ( ARQ0511 ) OU ( ARQ0521 ) ";"( ( ARQ0321 OU ARQ0421 ) ) ";""
"20209";"ARQ0353";"TEORIA E HISTORIA DA ARQUITETURA IV";"60";"( ARQ0455 ) ";"( ( ARQ0334 ) E ( ARQ0346 ) ) ";""
"20210";"ARQ0346";"TEORIA E HISTORIA DA ARQUITETURA III";"60";"( ARQ0445 ) ";"( ( ARQ0335 ) ) ";""
"20211";"ARQ0421";"GEOMETRIA GRAFICA 02";"75";"( ARQ0321 ) OU ( ARQ0521 ) ";"( ( ARQ0411 ) ) ";""
"20212";"ARQ0432";"DESENHO ARTISTICO 02";"45";"( ARQ0323 ) OU ( ARQ0522 ) ";"( ( ARQ0412 ) ) ";""
"20213";"ARQ0422";"DESENHO DE ARQUITETURA 02";"60";"( ARQ0322 ) OU ( ARQ0523 ) ";"( ( ARQ0413 ) ) ";""
"20214";"ARQ0425";"ESTETICA E HISTORIA DAS ARTES 02";"60";"( ARQ0327 ) OU ( ARQ0526 ) ";"( ( ARQ0415 ) E ( ARQ0416 ) ) ";""
"20215";"ARQ0104";"MAQUETES E PROTOTIPOS";"45";"( ARQ0303 ) OU ( ARQ0243 ) ";"( ( ARQ0421 ) ) ";""
"20216";"ARQ0102";"ANTROPOMETRIA APLICADA A ARQUITETURA E URBANISMO";"45";"( ARQ0241 ) ";"( ( ARQ0421 ) E ( ARQ0422 ) E ( ARQ0423 ) ) ";""
"20217";"ARQ0103";"OFICINA DO DESENHO";"60";"( ARQ0301 ) OU ( ARQ0242 ) ";"( ( ARQ0422 ) ) ";""
"20218";"ARQ0441";"INFORMATICA APLICADA A ARQUITETURA E URBANISMO 01";"60";"( ARQ0304 ) OU ( ARQ0541 ) ";"( ( ARQ0422 OU ARQ0322 ) E ( ARQ0431 OU ARQ0331 ) E ( ARQ0432 OU ARQ0323 ) ) ";""
"20219";"ARQ0162";"CULTURA BRASILEIRA";"45";"( ARQ0260 ) ";"( ( ARQ0425 ) ) ";""
"20220";"ARQ0116";"ARTE NO EXTREMO ORIENTE";"45";"( ARQ0315 ) ";"( ( ARQ0425 ) ) ";""
"20221";"ARQ0160";"ARTE NO EXTREMO ORIENTE";"45";"( ARQ0315 ) ";"( ( ARQ0425 ) ) ";""
"20222";"ARQ0435";"HISTORIA E TEORIA DA ARQUITETURA 01";"60";"( ARQ0335 OU ARQ0545 ) E ( ARQ0534 ) ";"( ( ARQ0425 ) ) ";""
"20223";"ARQ0118";"CULTURA BRASILEIRA";"45";"";"( ( ARQ0425 ) ) ";""
"20224";"ARQ0437";"ESTATICA E RESISTENCIA";"60";"( ARQ0338 ) OU ( ARQ0548 ) ";"( ( ARQ0427 ) ) ";""
"20225";"ARQ0444";"FUND. SOCIAIS E AMBIENTAIS DA ARQ. E URBANISMO 03";"45";"( ARQ0344 ) OU ( ARQ0544 ) ";"( ( ARQ0434 ) ) ";""
"20226";"ARQ0445";"HISTORIA E TEORIA DA ARQUITETURA 02";"60";"( ARQ0346 ) OU ( ARQ0545 ) ";"( ( ARQ0435 ) ) ";""
"20227";"ARQ0456";"CONSTRUCAO 02";"60";"( ARQ0336 ) OU ( ARQ0536 ) ";"( ( ARQ0436 ) ) ";""
"20228";"ARQ0447";"ESTRUTURA 01";"60";"( ARQ0348 ) OU ( ARQ0557 ) ";"( ( ARQ0437 ) ) ";""
"20229";"ARQ0451";"INFORMATICA APLICADA A ARQUITETURA E URBANISMO 02";"60";"( ARQ0551 ) ";"( ( ARQ0441 ) ) ";""
"20230";"ARQ0126";"ACESSIBILIDADE ARQUITETONICA";"60";"( ARQ0305 ) OU ( ARQ0246 ) ";"( ( ARQ0442 ) E ( ARQ0443 ) ) ";""
"20231";"ARQ0111";"ACESSIBILIDADE ARQUITETONICA                 .";"60";"";"( ( ARQ0442 ) E ( ARQ0443 ) ) ";""
"20232";"ARQ0453";"PAISAGISMO 01";"60";"( ARQ0371 ) OU ( ARQ0553 ) ";"( ( ARQ0443 ) ) ";""
"20233";"ARQ0120";"AVALIACAO POS-OCUPACAO DE EDIFICACOES";"60";"( ARQ0248 ) ";"( ( ARQ0443 ) E ( ARQ0465 ) E ( ARQ0456 ) ) ";""
"20234";"ARQ0105";"AVALIACAO POS-OCUPACAO DE EDIFICACOES";"60";"";"( ( ARQ0443 ) E ( ARQ0465 ) E ( ARQ0456 ) ) ";""
"20235";"ARQ0454";"PLANEJAMENTO E PROJETO URBANO E REGIONAL 01";"75";"( ARQ0352 ) OU ( ARQ0554 ) ";"( ( ARQ0444 ) ) ";""
"20236";"ARQ0455";"HISTORIA E TEORIA DA ARQUITETURA 03";"60";"( ARQ0353 E ARQ0363 ) OU ( ARQ0555 ) ";"( ( ARQ0445 ) ) ";""
"20237";"ARQ0180";"ESTUDOS APLICADOS DE CONFORTO AMBIENTAL";"45";"( ARQ0302 ) ";"( ( ARQ0446 ) ) ";""
"20238";"ARQ0465";"CONFORTO AMBIENTAL 02";"60";"( ARQ0355 ) OU ( ARQ0565 ) ";"( ( ARQ0446 ) ) ";""
"20239";"ARQ0112";"ARQUITETURA DE INTERIORES 01";"60";"( ARQ0307 ) ";"( ( ARQ0446 ) E ( ARQ0452 ) E ( ARQ0456 ) ) ";""
"20240";"ARQ0127";"ARQUITETURA DE INTERIORES 01";"60";"( ARQ0307 ) OU ( ARQ0250 ) ";"( ( ARQ0446 ) E ( ARQ0452 ) E ( ARQ0456 ) ) ";""
"20241";"ARQ0457";"ESTRUTURA 02";"60";"( ARQ0356 ) OU ( ARQ0567 ) ";"( ( ARQ0447 ) ) ";""
"20242";"ARQ0100";"INFORMATIZACAO DO PROJETO ARQUITETONICO";"60";"( ARQ0225 ) ";"( ( ARQ0451 ) ) ";""
"20243";"ARQ0101";"SIST.DE INFOR.GEOG.-SIG-APLIC. A ARQ. E URBANISMO";"75";"( ARQ0240 ) ";"( ( ARQ0451 ) ) ";""
"20244";"ARQ0106";"COMUNICACAO VISUAL";"45";"( ARQ0341 ) ";"( ( ARQ0452 ) ) ";""
"20245";"ARQ0121";"COMUNICACAO VUSUAL";"45";"( ARQ0341 ) OU ( ARQ0531 ) ";"( ( ARQ0452 ) ) ";""
"20246";"ARQ0107";"BOTANICA APLICADA AO MEIO AMBIENTE";"45";"( ARQ0342 ) ";"( ( ARQ0453 ) ) ";""
"20247";"ARQ0122";"BOTANICA APLICADA AO MEIO AMBIENTE";"45";"( ARQ0342 ) OU ( ARQ0247 ) ";"( ( ARQ0453 ) ) ";""
"20248";"ARQ0462";"PAISAGISMO 02";"60";"( ARQ0381 ) OU ( ARQ0562 ) ";"( ( ARQ0453 ) ) ";""
"20249";"ARQ0140";"TOPICOS ESPECIAIS DE PLANEJAMENTO AMBIENTAL";"60";"( ARQ0253 ) ";"( ( ARQ0454 ) ) ";""
"20250";"ARQ0142";"GESTAO MUNICIPAL E LEGISLACAO URBANISTICA";"60";"( ARQ0255 ) ";"( ( ARQ0454 ) ) ";""
"20251";"ARQ0183";"PESQUISA APLIC. A ARQUITETURA E AO URBANISMO 01";"45";"( ARQ0268 ) ";"( ( ARQ0454 ) E ( ARQ0452 ) ) ";""
"20252";"ARQ0464";"HISTORIA E TEORIA DA ARQUITETURA 04";"60";"( ARQ0374 ) OU ( ARQ0564 ) ";"( ( ARQ0455 ) OU ( ARQ0353 E ARQ0363 ) ) ";""
"20253";"ARQ0181";"PRATICA DA CONSTRUCAO";"45";"( ARQ0308 ) ";"( ( ARQ0456 ) E ( ARQ0475 ) ) ";""
"20254";"ARQ0182";"TECNOLOGIAS ALTERNATIVAS";"45";"";"( ( ARQ0456 ) E ( ARQ0475 ) E ( ARQ0474 ) ) ";""
"20255";"ARQ0483";"PLANEJAMENTO E PROJETO URBANO E REGIONAL 04";"105";"( ARQ0392 ) OU ( ARQ0582 ) ";"( ( ARQ0462 ) E ( ARQ0472 ) E ( EST0213 ) ) ";""
"20256";"ARQ0141";"TOPICOS ESPECIAIS DE POLITICAS URBANAS";"60";"( ARQ0254 ) ";"( ( ARQ0463 ) ) ";""
"20257";"ARQ0472";"PLANEJAMENTO E PROJETO URBANO E REGIONAL 03";"90";"( ARQ0373 ) OU ( ARQ0574 ) ";"( ( ARQ0463 ) ) ";""
"20258";"ARQ0123";"LINGUAGENS DA ARQUITETURA";"60";"( ARQ0245 ) ";"( ( ARQ0464 ) ) ";""
"20259";"ARQ0163";"A MORADA BRASILEIRA";"30";"( ARQ0261 ) ";"( ( ARQ0464 ) ) ";""
"20260";"ARQ0117";"TENDENCIAS ATUAIS NA ARQUITETURA";"30";"( ARQ0384 ) ";"( ( ARQ0464 ) ) ";""
"20261";"ARQ0161";"TENDENCIAS ATUAIS NA ARQUITETURA";"30";"( ARQ0384 ) ";"( ( ARQ0464 ) ) ";""
"20262";"ARQ0473";"PRESERVACAO E TECNICAS RETROSPECTIVAS";"45";"( ARQ0575 ) ";"( ( ARQ0464 ) ) ";""
